components,Gene.Symbol,Description,Category,Uniprot.ID,Gifts,GC.Id,Relevance.score,GeneCards.Link
dihydrotanshinlactone,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
dihydrotanshinlactone,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
dihydrotanshinlactone,SLC6A3,Solute Carrier Family 6 Member 3,Protein Coding,Q01959,57,GC05M001392,5.3732795715332,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A3
dihydrotanshinlactone,SLC6A4,Solute Carrier Family 6 Member 4,Protein Coding,P31645,54,GC17M030194,6.28268623352051,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A4
dihydrotanshinone i,ACTA2,"Actin Alpha 2, Smooth Muscle",Protein Coding,P62736,53,GC10M088935,21.0690803527832,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA2
dihydrotanshinone i,BIRC5,Baculoviral IAP Repeat Containing 5,Protein Coding,O15392,52,GC17P078214,38.2869033813477,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC5
dihydrotanshinone i,CCN2,Cellular Communication Network Factor 2,Protein Coding,P29279,53,GC06M131948,16.3937816619873,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN2
dihydrotanshinone i,COL1A1,Collagen Type I Alpha 1 Chain,Protein Coding,P02452,56,GC17M061318,16.393985748291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL1A1
dihydrotanshinone i,HIF1A,Hypoxia Inducible Factor 1 Subunit Alpha,Protein Coding,Q16665,55,GC14P061695,45.0774803161621,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIF1A
dihydrotanshinone i,MMP2,Matrix Metallopeptidase 2,Protein Coding,P08253,60,GC16P055390,38.5522308349609,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP2
dihydrotanshinone i,NFE2L2,NFE2 Like BZIP Transcription Factor 2,Protein Coding,Q16236,58,GC02M177227,49.545467376709,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFE2L2
dihydrotanshinone i,SOX4,SRY-Box Transcription Factor 4,Protein Coding,Q06945,50,GC06P021593,18.8941688537598,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX4
dihydrotanshinone i,TGFB1,Transforming Growth Factor Beta 1,Protein Coding,P01137,60,GC19M041301,43.0813598632813,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB1
dihydrotanshinone i,YAP1,Yes1 Associated Transcriptional Regulator,Protein Coding,P46937,54,GC11P102110,51.1284866333008,https://www.genecards.org/cgi-bin/carddisp.pl?gene=YAP1
dihydrotanshinoneⅠ,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
dihydrotanshinoneⅠ,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
dihydrotanshinoneⅠ,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
dihydrotanshinoneⅠ,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
dihydrotanshinoneⅠ,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
dihydrotanshinoneⅠ,CCNA2,Cyclin A2,Protein Coding,P20248,52,GC04M121816,24.4427185058594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2
dihydrotanshinoneⅠ,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
dihydrotanshinoneⅠ,CHEK1,Checkpoint Kinase 1,Protein Coding,O14757,57,GC11P125625,27.3357601165771,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1
dihydrotanshinoneⅠ,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
dihydrotanshinoneⅠ,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
dihydrotanshinoneⅠ,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
dihydrotanshinoneⅠ,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
dihydrotanshinoneⅠ,HTR3A,5-Hydroxytryptamine Receptor 3A,Protein Coding,P46098,52,GC11P113975,6.08441638946533,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR3A
dihydrotanshinoneⅠ,HTR3A,5-Hydroxytryptamine Receptor 3A,Protein Coding,P46098,52,GC11P113975,6.08441638946533,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR3A
dihydrotanshinoneⅠ,MAPK14,Mitogen-Activated Protein Kinase 14,Protein Coding,Q16539,57,GC06P104232,23.7414112091064,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14
dihydrotanshinoneⅠ,NCOA2,Nuclear Receptor Coactivator 2,Protein Coding,Q15596,52,GC08M070109,10.3844633102417,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCOA2
dihydrotanshinoneⅠ,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
dihydrotanshinoneⅠ,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
dihydrotanshinoneⅠ,PPARG,Peroxisome Proliferator Activated Receptor Gamma,Protein Coding,P37231,60,GC03P012287,47.0029525756836,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG
dihydrotanshinoneⅠ,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
dihydrotanshinoneⅠ,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
dihydrotanshinoneⅠ,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
dihydrotanshinoneⅠ,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
dihydrotanshinoneⅠ,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
dihydrotanshinoneⅠ,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
dihydrotanshinoneⅠ,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
diisopro-penyl methyl vinyl cyclohexane2,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
diisopro-penyl methyl vinyl cyclohexane2,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
diisopro-penyl methyl vinyl cyclohexane2,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
diisopro-penyl methyl vinyl cyclohexane2,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
diisopro-penyl methyl vinyl cyclohexane2,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
dimethyllithospermate,MMP9,Matrix Metallopeptidase 9,Protein Coding,P14780,60,GC20P046008,40.2499542236328,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP9
epidanshenspiroketallactone,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
epidanshenspiroketallactone,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
epidanshenspiroketallactone,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
epidanshenspiroketallactone,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
epidanshenspiroketallactone,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
epidanshenspiroketallactone,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
epidanshenspiroketallactone,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
epidanshenspiroketallactone,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
epidanshenspiroketallactone,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
epidanshenspiroketallactone,MAPK14,Mitogen-Activated Protein Kinase 14,Protein Coding,Q16539,57,GC06P104232,23.7414112091064,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14
epidanshenspiroketallactone,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
epidanshenspiroketallactone,OPRM1,Opioid Receptor Mu 1,Protein Coding,P35372,54,GC06P154175,8.21578216552734,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1
epidanshenspiroketallactone,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
epidanshenspiroketallactone,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
epidanshenspiroketallactone,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
epidanshenspiroketallactone,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
epidanshenspiroketallactone,SLC6A4,Solute Carrier Family 6 Member 4,Protein Coding,P31645,54,GC17M030194,6.28268623352051,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A4
ethyl lithospermate,CCNA2,Cyclin A2,Protein Coding,P20248,52,GC04M121816,24.4427185058594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2
ethyl lithospermate,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
ferulic acid,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
ferulic acid,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
ferulic acid,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
ferulic acid,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
ferulic acid,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
ferulic acid,MAOA,Monoamine Oxidase A,Protein Coding,P21397,56,GC0XP043654,6.62026023864746,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAOA
ferulic acid,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
ferulic acid,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
ferulic acid,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
ferulic acid,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
ferulic acid,SLC6A3,Solute Carrier Family 6 Member 3,Protein Coding,Q01959,57,GC05M001392,5.3732795715332,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A3
formyltanshinone,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
formyltanshinone,CCNA2,Cyclin A2,Protein Coding,P20248,52,GC04M121816,24.4427185058594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2
formyltanshinone,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
formyltanshinone,CHEK1,Checkpoint Kinase 1,Protein Coding,O14757,57,GC11P125625,27.3357601165771,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1
formyltanshinone,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
formyltanshinone,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
formyltanshinone,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
formyltanshinone,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
formyltanshinone,MAPK14,Mitogen-Activated Protein Kinase 14,Protein Coding,Q16539,57,GC06P104232,23.7414112091064,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14
formyltanshinone,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
formyltanshinone,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
formyltanshinone,PPARG,Peroxisome Proliferator Activated Receptor Gamma,Protein Coding,P37231,60,GC03P012287,47.0029525756836,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG
formyltanshinone,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
formyltanshinone,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
h-Met-h,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
h-Met-h,CTSD,Cathepsin D,Protein Coding,P07339,60,GC11M001752,24.3431301116943,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSD
h-Met-h,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
h-Met-h,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
h-Met-h,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
hespereticacid,CXCL1,C-X-C Motif Chemokine Ligand 1,Protein Coding,P09341,49,GC04P073869,18.8380451202393,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL1
hespereticacid,CXCL2,C-X-C Motif Chemokine Ligand 2,Protein Coding,P19875,46,GC04M074097,7.5635929107666,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL2
hespereticacid,CXCL3,C-X-C Motif Chemokine Ligand 3,Protein Coding,P19876,45,GC04M074036,6.62677669525146,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL3
hespereticacid,SI,Sucrase-Isomaltase,Protein Coding,P14410,52,GC03M164978,9.25099945068359,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SI
hexadecane,LPL,Lipoprotein Lipase,Protein Coding,P06858,56,GC08P019901,10.4199180603027,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPL
isocryptotanshi-none,ACHE,Acetylcholinesterase (Cartwright Blood Group),Protein Coding,P22303,53,GC07M100889,8.06687164306641,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE
isocryptotanshi-none,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
isocryptotanshi-none,AR,Androgen Receptor,Protein Coding,P10275,58,GC0XP067544,64.6021728515625,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR
isocryptotanshi-none,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
isocryptotanshi-none,CCNA2,Cyclin A2,Protein Coding,P20248,52,GC04M121816,24.4427185058594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2
isocryptotanshi-none,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
isocryptotanshi-none,DPP4,Dipeptidyl Peptidase 4,Protein Coding,P27487,56,GC02M161992,16.5563316345215,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP4
isocryptotanshi-none,DRD2,Dopamine Receptor D2,Protein Coding,P14416,56,GC11M113409,9.49925708770752,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRD2
isocryptotanshi-none,ESR1,Estrogen Receptor 1,Protein Coding,P03372,61,GC06P151656,68.4392929077148,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR1
isocryptotanshi-none,ESR2,Estrogen Receptor 2,Protein Coding,Q92731,56,GC14M064084,28.8057041168213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2
isocryptotanshi-none,GSK3B,Glycogen Synthase Kinase 3 Beta,Protein Coding,P49841,57,GC03M119821,23.3622570037842,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B
isocryptotanshi-none,NCOA2,Nuclear Receptor Coactivator 2,Protein Coding,Q15596,52,GC08M070109,10.3844633102417,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCOA2
isocryptotanshi-none,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
isocryptotanshi-none,OPRM1,Opioid Receptor Mu 1,Protein Coding,P35372,54,GC06P154175,8.21578216552734,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1
isocryptotanshi-none,PIM1,"Pim-1 Proto-Oncogene, Serine/Threonine Kinase",Protein Coding,P11309,56,GC06P104249,10.9554977416992,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIM1
isocryptotanshi-none,PRSS1,Serine Protease 1,Protein Coding,P07477,52,GC07P152152,20.8611793518066,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS1
isocryptotanshi-none,PTGS1,Prostaglandin-Endoperoxide Synthase 1,Protein Coding,P23219,53,GC09P122370,22.4558048248291,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1
isocryptotanshi-none,PTGS2,Prostaglandin-Endoperoxide Synthase 2,Protein Coding,P35354,56,GC01M186671,47.4520492553711,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2
isocryptotanshi-none,RXRA,Retinoid X Receptor Alpha,Protein Coding,P19793,56,GC09P134317,22.2861995697021,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA
isoferulic acid,ADRB2,Adrenoceptor Beta 2,Protein Coding,P07550,55,GC05P148825,10.3747787475586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2
isoferulic acid,CA2,Carbonic Anhydrase 2,Protein Coding,P00918,58,GC08P085463,9.23837280273438,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA2
isoferulic acid,CDK2,Cyclin Dependent Kinase 2,Protein Coding,P24941,58,GC12P055966,40.8422241210938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2
isoferulic acid,CXCL1,C-X-C Motif Chemokine Ligand 1,Protein Coding,P09341,49,GC04P073869,18.8380451202393,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL1
isoferulic acid,CXCL2,C-X-C Motif Chemokine Ligand 2,Protein Coding,P19875,46,GC04M074097,7.5635929107666,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL2
isoferulic acid,CXCL3,C-X-C Motif Chemokine Ligand 3,Protein Coding,P19876,45,GC04M074036,6.62677669525146,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL3
isoferulic acid,MAOA,Monoamine Oxidase A,Protein Coding,P21397,56,GC0XP043654,6.62026023864746,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAOA
isoferulic acid,NOS2,Nitric Oxide Synthase 2,Protein Coding,P35228,56,GC17M027756,29.1294288635254,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2
